Time,Gascooler_Valve_System.HPValve.vleFluidB.d,Gascooler_Valve_System.HPValve.vleFluidB.h,Gascooler_Valve_System.HPValve.vleFluidB.p,Gascooler_Valve_System.HPValve.vleFluidB.s,Gascooler_Valve_System.HPValve.vleFluidB.T,Gascooler_Valve_System.HPValve.vleFluidB.M,Gascooler_Valve_System.HPValve.vleFluidB.q,Gascooler_Valve_System.HPValve.vleFluidB.cp,Gascooler_Valve_System.HPValve.vleFluidB.cv,Gascooler_Valve_System.HPValve.vleFluidA.d,Gascooler_Valve_System.HPValve.vleFluidA.h,Gascooler_Valve_System.HPValve.vleFluidA.p,Gascooler_Valve_System.HPValve.vleFluidA.s,Gascooler_Valve_System.HPValve.vleFluidA.T,Gascooler_Valve_System.HPValve.vleFluidA.M,Gascooler_Valve_System.HPValve.vleFluidA.q,Gascooler_Valve_System.HPValve.vleFluidA.cp,Gascooler_Valve_System.HPValve.vleFluidA.cv,Gascooler_Valve_System.HPValve.vleFluidA.w,Gascooler_Valve_System.HPValve.vleFluidA.kappa,Gascooler_Valve_System.HPValve.vleFluidA.beta,Gascooler_Valve_System.HPValve.vleFluidB.beta,Gascooler_Valve_System.HPValve.vleFluidB.kappa,Gascooler_Valve_System.HPValve.vleFluidB.w,Gascooler_Valve_System.HPValve.vleFluidB.drhodh_pxi,Gascooler_Valve_System.HPValve.vleFluidB.drhodp_hxi,Gascooler_Valve_System.HPValve.vleFluidB.gamma,Gascooler_Valve_System.HPValve.vleFluidA.drhodh_pxi,Gascooler_Valve_System.HPValve.vleFluidA.drhodp_hxi,Gascooler_Valve_System.HPValve.vleFluidA.gamma
169.58,170.132,350000,4.02529e+006,1536.57,278.697,0.0440098,0.638516,2387.32,4811.67,746.83,270614,7.7e+006,1228.73,299.698,0.0440098,0,4156.04,997.897,333.454,5.01536e-008,0.0198672,0.036494,1.43039e-007,145.204,-0.0010118,5.33759e-005,0.513097,-0.00357008,1.37738e-005,4.1648
169.6,170.13,350000,4.02523e+006,1536.57,278.696,0.0440098,0.638517,2387.29,4811.69,746.832,270613,7.7e+006,1228.73,299.698,0.0440098,0,4155.99,997.895,333.456,5.0152e-008,0.0198667,0.0364941,1.43038e-007,145.205,-0.00101178,5.33755e-005,0.513089,-0.00357006,1.37736e-005,4.16475
169.62,170.127,350000,4.02518e+006,1536.57,278.696,0.0440098,0.638518,2387.26,4811.71,746.835,270612,7.7e+006,1228.73,299.697,0.0440098,0,4155.93,997.893,333.459,5.01503e-008,0.0198663,0.0364941,1.43037e-007,145.205,-0.00101176,5.33752e-005,0.513081,-0.00357004,1.37734e-005,4.1647
169.64,170.124,350000,4.02513e+006,1536.57,278.695,0.0440098,0.638519,2387.22,4811.74,746.838,270612,7.7e+006,1228.72,299.697,0.0440098,0,4155.87,997.891,333.462,5.01487e-008,0.0198658,0.0364942,1.43036e-007,145.206,-0.00101173,5.33748e-005,0.513073,-0.00357002,1.37732e-005,4.16466
169.66,170.121,350000,4.02507e+006,1536.57,278.695,0.0440098,0.63852,2387.19,4811.76,746.84,270611,7.7e+006,1228.72,299.697,0.0440098,0,4155.82,997.889,333.465,5.01471e-008,0.0198654,0.0364942,1.43036e-007,145.206,-0.00101171,5.33745e-005,0.513064,-0.00357,1.3773e-005,4.16461
169.68,170.118,350000,4.02502e+006,1536.57,278.694,0.0440098,0.638521,2387.16,4811.79,746.843,270610,7.7e+006,1228.72,299.697,0.0440098,0,4155.76,997.887,333.468,5.01455e-008,0.0198649,0.0364943,1.43035e-007,145.207,-0.00101169,5.33741e-005,0.513056,-0.00356998,1.37728e-005,4.16456
169.7,170.115,350000,4.02497e+006,1536.57,278.694,0.0440098,0.638522,2387.13,4811.81,746.846,270609,7.7e+006,1228.72,299.697,0.0440098,0,4155.7,997.885,333.471,5.01439e-008,0.0198645,0.0364943,1.43034e-007,145.207,-0.00101167,5.33738e-005,0.513048,-0.00356996,1.37726e-005,4.16451
169.72,170.113,350000,4.02491e+006,1536.57,278.693,0.0440098,0.638523,2387.1,4811.84,746.848,270609,7.7e+006,1228.71,299.697,0.0440098,0,4155.65,997.883,333.473,5.01423e-008,0.019864,0.0364944,1.43033e-007,145.208,-0.00101165,5.33734e-005,0.51304,-0.00356994,1.37725e-005,4.16446
169.74,170.11,350000,4.02486e+006,1536.58,278.693,0.0440098,0.638524,2387.06,4811.86,746.851,270608,7.7e+006,1228.71,299.696,0.0440098,0,4155.59,997.881,333.476,5.01407e-008,0.0198636,0.0364944,1.43032e-007,145.208,-0.00101162,5.33731e-005,0.513032,-0.00356992,1.37723e-005,4.16441
169.76,170.107,350000,4.02481e+006,1536.58,278.692,0.0440098,0.638525,2387.03,4811.89,746.854,270607,7.7e+006,1228.71,299.696,0.0440098,0,4155.53,997.879,333.479,5.01391e-008,0.0198631,0.0364944,1.43031e-007,145.209,-0.0010116,5.33727e-005,0.513023,-0.0035699,1.37721e-005,4.16436
169.78,170.104,350000,4.02476e+006,1536.58,278.691,0.0440098,0.638526,2387,4811.91,746.856,270606,7.7e+006,1228.71,299.696,0.0440098,0,4155.48,997.877,333.482,5.01375e-008,0.0198627,0.0364945,1.4303e-007,145.209,-0.00101158,5.33724e-005,0.513015,-0.00356988,1.37719e-005,4.16432
169.8,170.101,350000,4.0247e+006,1536.58,278.691,0.0440098,0.638527,2386.97,4811.94,746.859,270606,7.7e+006,1228.7,299.696,0.0440098,0,4155.42,997.875,333.485,5.01359e-008,0.0198622,0.0364945,1.4303e-007,145.21,-0.00101156,5.33721e-005,0.513007,-0.00356986,1.37717e-005,4.16427
169.82,170.098,350000,4.02465e+006,1536.58,278.69,0.0440098,0.638528,2386.94,4811.96,746.862,270605,7.7e+006,1228.7,299.696,0.0440098,0,4155.36,997.873,333.487,5.01343e-008,0.0198618,0.0364946,1.43029e-007,145.21,-0.00101154,5.33717e-005,0.512999,-0.00356984,1.37715e-005,4.16422
169.84,170.096,350000,4.0246e+006,1536.58,278.69,0.0440098,0.638529,2386.91,4811.98,746.864,270604,7.7e+006,1228.7,299.695,0.0440098,0,4155.31,997.871,333.49,5.01327e-008,0.0198613,0.0364946,1.43028e-007,145.211,-0.00101152,5.33714e-005,0.512991,-0.00356983,1.37713e-005,4.16417
169.86,170.093,350000,4.02454e+006,1536.58,278.689,0.0440098,0.63853,2386.87,4812.01,746.867,270603,7.7e+006,1228.7,299.695,0.0440098,0,4155.25,997.869,333.493,5.01311e-008,0.0198609,0.0364947,1.43027e-007,145.211,-0.00101149,5.3371e-005,0.512983,-0.00356981,1.37711e-005,4.16412
169.88,170.09,350000,4.02449e+006,1536.58,278.689,0.0440098,0.638531,2386.84,4812.03,746.869,270603,7.7e+006,1228.69,299.695,0.0440098,0,4155.19,997.867,333.496,5.01295e-008,0.0198604,0.0364947,1.43026e-007,145.211,-0.00101147,5.33707e-005,0.512975,-0.00356979,1.37709e-005,4.16407
169.9,170.087,350000,4.02444e+006,1536.58,278.688,0.0440098,0.638532,2386.81,4812.06,746.872,270602,7.7e+006,1228.69,299.695,0.0440098,0,4155.14,997.865,333.499,5.01279e-008,0.01986,0.0364947,1.43025e-007,145.212,-0.00101145,5.33703e-005,0.512967,-0.00356977,1.37707e-005,4.16403
169.92,170.084,350000,4.02439e+006,1536.59,278.688,0.0440098,0.638533,2386.78,4812.08,746.875,270601,7.7e+006,1228.69,299.695,0.0440098,0,4155.08,997.863,333.501,5.01263e-008,0.0198595,0.0364948,1.43024e-007,145.212,-0.00101143,5.337e-005,0.512959,-0.00356975,1.37705e-005,4.16398
169.94,170.082,350000,4.02434e+006,1536.59,278.687,0.0440098,0.638534,2386.75,4812.11,746.877,270600,7.7e+006,1228.69,299.695,0.0440098,0,4155.02,997.861,333.504,5.01247e-008,0.0198591,0.0364948,1.43024e-007,145.213,-0.00101141,5.33697e-005,0.51295,-0.00356973,1.37703e-005,4.16393
169.96,170.079,350000,4.02428e+006,1536.59,278.687,0.0440098,0.638535,2386.71,4812.13,746.88,270600,7.7e+006,1228.68,299.694,0.0440098,0,4154.97,997.859,333.507,5.01231e-008,0.0198587,0.0364949,1.43023e-007,145.213,-0.00101139,5.33693e-005,0.512942,-0.00356971,1.37701e-005,4.16388
169.98,170.076,350000,4.02423e+006,1536.59,278.686,0.0440098,0.638536,2386.68,4812.15,746.883,270599,7.7e+006,1228.68,299.694,0.0440098,0,4154.91,997.857,333.51,5.01215e-008,0.0198582,0.0364949,1.43022e-007,145.214,-0.00101136,5.3369e-005,0.512934,-0.00356969,1.37699e-005,4.16383
170,170.073,350000,4.02418e+006,1536.59,278.686,0.0440098,0.638537,2386.65,4812.18,746.885,270598,7.7e+006,1228.68,299.694,0.0440098,0,4154.86,997.855,333.512,5.01199e-008,0.0198578,0.036495,1.43021e-007,145.214,-0.00101134,5.33686e-005,0.512926,-0.00356967,1.37697e-005,4.16379
170.02,170.07,350000,4.02413e+006,1536.59,278.685,0.0440098,0.638538,2386.62,4812.2,746.888,270598,7.7e+006,1228.68,299.694,0.0440098,0,4154.8,997.853,333.515,5.01183e-008,0.0198573,0.036495,1.4302e-007,145.215,-0.00101132,5.33683e-005,0.512918,-0.00356965,1.37696e-005,4.16374
170.04,170.068,350000,4.02407e+006,1536.59,278.685,0.0440098,0.638539,2386.59,4812.23,746.891,270597,7.7e+006,1228.67,299.694,0.0440098,0,4154.74,997.851,333.518,5.01167e-008,0.0198569,0.036495,1.43019e-007,145.215,-0.0010113,5.33679e-005,0.51291,-0.00356963,1.37694e-005,4.16369
170.06,170.065,350000,4.02402e+006,1536.59,278.684,0.0440098,0.63854,2386.56,4812.25,746.893,270596,7.7e+006,1228.67,299.693,0.0440098,0,4154.69,997.849,333.521,5.01151e-008,0.0198564,0.0364951,1.43018e-007,145.216,-0.00101128,5.33676e-005,0.512902,-0.00356962,1.37692e-005,4.16364
170.08,170.062,350000,4.02397e+006,1536.59,278.684,0.0440098,0.638541,2386.53,4812.27,746.896,270595,7.7e+006,1228.67,299.693,0.0440098,0,4154.63,997.847,333.524,5.01136e-008,0.019856,0.0364951,1.43018e-007,145.216,-0.00101126,5.33673e-005,0.512894,-0.0035696,1.3769e-005,4.16359
170.1,170.059,350000,4.02392e+006,1536.6,278.683,0.0440098,0.638542,2386.49,4812.3,746.898,270595,7.7e+006,1228.67,299.693,0.0440098,0,4154.58,997.845,333.526,5.0112e-008,0.0198555,0.0364952,1.43017e-007,145.217,-0.00101124,5.33669e-005,0.512886,-0.00356958,1.37688e-005,4.16355
170.12,170.057,350000,4.02387e+006,1536.6,278.683,0.0440098,0.638543,2386.46,4812.32,746.901,270594,7.7e+006,1228.66,299.693,0.0440098,0,4154.52,997.843,333.529,5.01104e-008,0.0198551,0.0364952,1.43016e-007,145.217,-0.00101121,5.33666e-005,0.512878,-0.00356956,1.37686e-005,4.1635
170.14,170.054,350000,4.02382e+006,1536.6,278.682,0.0440098,0.638544,2386.43,4812.35,746.904,270593,7.7e+006,1228.66,299.693,0.0440098,0,4154.46,997.841,333.532,5.01088e-008,0.0198547,0.0364953,1.43015e-007,145.218,-0.00101119,5.33662e-005,0.51287,-0.00356954,1.37684e-005,4.16345
170.16,170.051,350000,4.02376e+006,1536.6,278.682,0.0440098,0.638545,2386.4,4812.37,746.906,270592,7.7e+006,1228.66,299.693,0.0440098,0,4154.41,997.839,333.535,5.01072e-008,0.0198542,0.0364953,1.43014e-007,145.218,-0.00101117,5.33659e-005,0.512862,-0.00356952,1.37682e-005,4.1634
170.18,170.048,350000,4.02371e+006,1536.6,278.681,0.0440098,0.638546,2386.37,4812.39,746.909,270592,7.7e+006,1228.66,299.692,0.0440098,0,4154.35,997.838,333.537,5.01056e-008,0.0198538,0.0364954,1.43013e-007,145.219,-0.00101115,5.33656e-005,0.512854,-0.0035695,1.3768e-005,4.16335
170.2,170.046,350000,4.02366e+006,1536.6,278.681,0.0440098,0.638547,2386.34,4812.42,746.912,270591,7.7e+006,1228.65,299.692,0.0440098,0,4154.3,997.836,333.54,5.01041e-008,0.0198533,0.0364954,1.43013e-007,145.219,-0.00101113,5.33652e-005,0.512846,-0.00356948,1.37678e-005,4.16331
170.22,170.043,350000,4.02361e+006,1536.6,278.68,0.0440098,0.638547,2386.31,4812.44,746.914,270590,7.7e+006,1228.65,299.692,0.0440098,0,4154.24,997.834,333.543,5.01025e-008,0.0198529,0.0364954,1.43012e-007,145.22,-0.00101111,5.33649e-005,0.512838,-0.00356946,1.37676e-005,4.16326
170.24,170.04,350000,4.02356e+006,1536.6,278.68,0.0440098,0.638548,2386.28,4812.47,746.917,270589,7.7e+006,1228.65,299.692,0.0440098,0,4154.18,997.832,333.546,5.01009e-008,0.0198525,0.0364955,1.43011e-007,145.22,-0.00101109,5.33646e-005,0.51283,-0.00356944,1.37674e-005,4.16321
170.26,170.037,350000,4.02351e+006,1536.6,278.679,0.0440098,0.638549,2386.25,4812.49,746.919,270589,7.7e+006,1228.65,299.692,0.0440098,0,4154.13,997.83,333.548,5.00993e-008,0.019852,0.0364955,1.4301e-007,145.221,-0.00101107,5.33642e-005,0.512823,-0.00356943,1.37673e-005,4.16316
170.28,170.035,350000,4.02345e+006,1536.61,278.679,0.0440098,0.63855,2386.21,4812.51,746.922,270588,7.7e+006,1228.64,299.692,0.0440098,0,4154.07,997.828,333.551,5.00978e-008,0.0198516,0.0364956,1.43009e-007,145.221,-0.00101104,5.33639e-005,0.512815,-0.00356941,1.37671e-005,4.16312
170.3,170.032,350000,4.0234e+006,1536.61,278.678,0.0440098,0.638551,2386.18,4812.54,746.925,270587,7.7e+006,1228.64,299.691,0.0440098,0,4154.02,997.826,333.554,5.00962e-008,0.0198511,0.0364956,1.43008e-007,145.221,-0.00101102,5.33636e-005,0.512807,-0.00356939,1.37669e-005,4.16307
170.32,170.029,350000,4.02335e+006,1536.61,278.678,0.0440098,0.638552,2386.15,4812.56,746.927,270587,7.7e+006,1228.64,299.691,0.0440098,0,4153.96,997.824,333.557,5.00946e-008,0.0198507,0.0364957,1.43008e-007,145.222,-0.001011,5.33632e-005,0.512799,-0.00356937,1.37667e-005,4.16302
170.34,170.026,350000,4.0233e+006,1536.61,278.677,0.0440098,0.638553,2386.12,4812.58,746.93,270586,7.7e+006,1228.64,299.691,0.0440098,0,4153.91,997.822,333.559,5.00931e-008,0.0198503,0.0364957,1.43007e-007,145.222,-0.00101098,5.33629e-005,0.512791,-0.00356935,1.37665e-005,4.16297
170.36,170.024,350000,4.02325e+006,1536.61,278.677,0.0440098,0.638554,2386.09,4812.61,746.932,270585,7.7e+006,1228.63,299.691,0.0440098,0,4153.85,997.82,333.562,5.00915e-008,0.0198498,0.0364957,1.43006e-007,145.223,-0.00101096,5.33625e-005,0.512783,-0.00356933,1.37663e-005,4.16293
170.38,170.021,350000,4.0232e+006,1536.61,278.676,0.0440098,0.638555,2386.06,4812.63,746.935,270584,7.7e+006,1228.63,299.691,0.0440098,0,4153.8,997.818,333.565,5.00899e-008,0.0198494,0.0364958,1.43005e-007,145.223,-0.00101094,5.33622e-005,0.512775,-0.00356931,1.37661e-005,4.16288
170.4,170.018,350000,4.02315e+006,1536.61,278.676,0.0440098,0.638556,2386.03,4812.66,746.938,270584,7.7e+006,1228.63,299.69,0.0440098,0,4153.74,997.816,333.568,5.00883e-008,0.0198489,0.0364958,1.43004e-007,145.224,-0.00101092,5.33619e-005,0.512767,-0.00356929,1.37659e-005,4.16283
170.42,170.016,350000,4.0231e+006,1536.61,278.675,0.0440098,0.638557,2386,4812.68,746.94,270583,7.7e+006,1228.63,299.69,0.0440098,0,4153.69,997.814,333.57,5.00868e-008,0.0198485,0.0364959,1.43004e-007,145.224,-0.0010109,5.33615e-005,0.512759,-0.00356928,1.37657e-005,4.16279
170.44,170.013,350000,4.02305e+006,1536.61,278.675,0.0440098,0.638558,2385.97,4812.7,746.943,270582,7.7e+006,1228.62,299.69,0.0440098,0,4153.63,997.812,333.573,5.00852e-008,0.0198481,0.0364959,1.43003e-007,145.225,-0.00101088,5.33612e-005,0.512752,-0.00356926,1.37656e-005,4.16274
170.46,170.01,350000,4.02299e+006,1536.62,278.674,0.0440098,0.638559,2385.94,4812.73,746.945,270581,7.7e+006,1228.62,299.69,0.0440098,0,4153.58,997.81,333.576,5.00837e-008,0.0198476,0.036496,1.43002e-007,145.225,-0.00101085,5.33609e-005,0.512744,-0.00356924,1.37654e-005,4.16269
170.48,170.007,350000,4.02294e+006,1536.62,278.674,0.0440098,0.63856,2385.91,4812.75,746.948,270581,7.7e+006,1228.62,299.69,0.0440098,0,4153.52,997.808,333.579,5.00821e-008,0.0198472,0.036496,1.43001e-007,145.226,-0.00101083,5.33605e-005,0.512736,-0.00356922,1.37652e-005,4.16264
170.5,170.005,350000,4.02289e+006,1536.62,278.673,0.0440098,0.638561,2385.88,4812.77,746.951,270580,7.7e+006,1228.62,299.69,0.0440098,0,4153.46,997.806,333.581,5.00805e-008,0.0198468,0.036496,1.43e-007,145.226,-0.00101081,5.33602e-005,0.512728,-0.0035692,1.3765e-005,4.1626
170.52,170.002,350000,4.02284e+006,1536.62,278.673,0.0440098,0.638562,2385.84,4812.8,746.953,270579,7.7e+006,1228.61,299.689,0.0440098,0,4153.41,997.804,333.584,5.0079e-008,0.0198463,0.0364961,1.42999e-007,145.227,-0.00101079,5.33599e-005,0.51272,-0.00356918,1.37648e-005,4.16255
170.54,169.999,350000,4.02279e+006,1536.62,278.672,0.0440098,0.638563,2385.81,4812.82,746.956,270579,7.7e+006,1228.61,299.689,0.0440098,0,4153.35,997.802,333.587,5.00774e-008,0.0198459,0.0364961,1.42999e-007,145.227,-0.00101077,5.33596e-005,0.512713,-0.00356916,1.37646e-005,4.1625
170.56,169.997,350000,4.02274e+006,1536.62,278.672,0.0440098,0.638564,2385.78,4812.84,746.958,270578,7.7e+006,1228.61,299.689,0.0440098,0,4153.3,997.8,333.59,5.00759e-008,0.0198455,0.0364962,1.42998e-007,145.228,-0.00101075,5.33592e-005,0.512705,-0.00356914,1.37644e-005,4.16246
170.58,169.994,350000,4.02269e+006,1536.62,278.671,0.0440098,0.638565,2385.75,4812.87,746.961,270577,7.7e+006,1228.61,299.689,0.0440098,0,4153.24,997.798,333.592,5.00743e-008,0.019845,0.0364962,1.42997e-007,145.228,-0.00101073,5.33589e-005,0.512697,-0.00356913,1.37642e-005,4.16241
170.6,169.991,350000,4.02264e+006,1536.62,278.671,0.0440098,0.638566,2385.72,4812.89,746.964,270576,7.7e+006,1228.6,299.689,0.0440098,0,4153.19,997.796,333.595,5.00727e-008,0.0198446,0.0364963,1.42996e-007,145.228,-0.00101071,5.33586e-005,0.512689,-0.00356911,1.3764e-005,4.16236
170.62,169.989,350000,4.02259e+006,1536.62,278.67,0.0440098,0.638567,2385.69,4812.91,746.966,270576,7.7e+006,1228.6,299.689,0.0440098,0,4153.14,997.794,333.598,5.00712e-008,0.0198441,0.0364963,1.42995e-007,145.229,-0.00101069,5.33582e-005,0.512681,-0.00356909,1.37639e-005,4.16231
170.64,169.986,350000,4.02254e+006,1536.62,278.67,0.0440098,0.638568,2385.66,4812.94,746.969,270575,7.7e+006,1228.6,299.688,0.0440098,0,4153.08,997.793,333.6,5.00696e-008,0.0198437,0.0364963,1.42995e-007,145.229,-0.00101067,5.33579e-005,0.512674,-0.00356907,1.37637e-005,4.16227
170.66,169.983,350000,4.02249e+006,1536.63,278.669,0.0440098,0.638569,2385.63,4812.96,746.971,270574,7.7e+006,1228.6,299.688,0.0440098,0,4153.03,997.791,333.603,5.00681e-008,0.0198433,0.0364964,1.42994e-007,145.23,-0.00101065,5.33576e-005,0.512666,-0.00356905,1.37635e-005,4.16222
170.68,169.98,350000,4.02244e+006,1536.63,278.669,0.0440098,0.63857,2385.6,4812.98,746.974,270573,7.7e+006,1228.6,299.688,0.0440098,0,4152.97,997.789,333.606,5.00665e-008,0.0198428,0.0364964,1.42993e-007,145.23,-0.00101063,5.33572e-005,0.512658,-0.00356903,1.37633e-005,4.16217
170.7,169.978,350000,4.02239e+006,1536.63,278.668,0.0440098,0.63857,2385.57,4813.01,746.976,270573,7.7e+006,1228.59,299.688,0.0440098,0,4152.92,997.787,333.609,5.0065e-008,0.0198424,0.0364965,1.42992e-007,145.231,-0.00101061,5.33569e-005,0.51265,-0.00356901,1.37631e-005,4.16213
170.72,169.975,350000,4.02234e+006,1536.63,278.668,0.0440098,0.638571,2385.54,4813.03,746.979,270572,7.7e+006,1228.59,299.688,0.0440098,0,4152.86,997.785,333.611,5.00634e-008,0.019842,0.0364965,1.42991e-007,145.231,-0.00101058,5.33566e-005,0.512643,-0.003569,1.37629e-005,4.16208
170.74,169.972,350000,4.02229e+006,1536.63,278.667,0.0440098,0.638572,2385.51,4813.05,746.982,270571,7.7e+006,1228.59,299.688,0.0440098,0,4152.81,997.783,333.614,5.00619e-008,0.0198415,0.0364965,1.4299e-007,145.232,-0.00101056,5.33563e-005,0.512635,-0.00356898,1.37627e-005,4.16203
170.76,169.97,350000,4.02224e+006,1536.63,278.667,0.0440098,0.638573,2385.48,4813.08,746.984,270571,7.7e+006,1228.59,299.687,0.0440098,0,4152.75,997.781,333.617,5.00604e-008,0.0198411,0.0364966,1.4299e-007,145.232,-0.00101054,5.33559e-005,0.512627,-0.00356896,1.37625e-005,4.16199
170.78,169.967,350000,4.02219e+006,1536.63,278.666,0.0440098,0.638574,2385.45,4813.1,746.987,270570,7.7e+006,1228.58,299.687,0.0440098,0,4152.7,997.779,333.619,5.00588e-008,0.0198407,0.0364966,1.42989e-007,145.233,-0.00101052,5.33556e-005,0.51262,-0.00356894,1.37624e-005,4.16194
170.8,169.964,350000,4.02214e+006,1536.63,278.666,0.0440098,0.638575,2385.42,4813.12,746.989,270569,7.7e+006,1228.58,299.687,0.0440098,0,4152.64,997.777,333.622,5.00573e-008,0.0198403,0.0364967,1.42988e-007,145.233,-0.0010105,5.33553e-005,0.512612,-0.00356892,1.37622e-005,4.16189
170.82,169.962,350000,4.02209e+006,1536.63,278.665,0.0440098,0.638576,2385.39,4813.15,746.992,270568,7.7e+006,1228.58,299.687,0.0440098,0,4152.59,997.775,333.625,5.00557e-008,0.0198398,0.0364967,1.42987e-007,145.233,-0.00101048,5.3355e-005,0.512604,-0.0035689,1.3762e-005,4.16185
170.84,169.959,350000,4.02204e+006,1536.64,278.665,0.0440098,0.638577,2385.36,4813.17,746.994,270568,7.7e+006,1228.58,299.687,0.0440098,0,4152.53,997.773,333.627,5.00542e-008,0.0198394,0.0364968,1.42986e-007,145.234,-0.00101046,5.33546e-005,0.512597,-0.00356888,1.37618e-005,4.1618
170.86,169.956,350000,4.02199e+006,1536.64,278.665,0.0440098,0.638578,2385.33,4813.19,746.997,270567,7.7e+006,1228.57,299.686,0.0440098,0,4152.48,997.771,333.63,5.00526e-008,0.019839,0.0364968,1.42986e-007,145.234,-0.00101044,5.33543e-005,0.512589,-0.00356887,1.37616e-005,4.16176
170.88,169.954,350000,4.02194e+006,1536.64,278.664,0.0440098,0.638579,2385.3,4813.21,746.999,270566,7.7e+006,1228.57,299.686,0.0440098,0,4152.43,997.769,333.633,5.00511e-008,0.0198385,0.0364968,1.42985e-007,145.235,-0.00101042,5.3354e-005,0.512581,-0.00356885,1.37614e-005,4.16171
170.9,169.951,350000,4.02189e+006,1536.64,278.664,0.0440098,0.63858,2385.27,4813.24,747.002,270566,7.7e+006,1228.57,299.686,0.0440098,0,4152.37,997.768,333.636,5.00496e-008,0.0198381,0.0364969,1.42984e-007,145.235,-0.0010104,5.33537e-005,0.512574,-0.00356883,1.37612e-005,4.16166
170.92,169.949,350000,4.02184e+006,1536.64,278.663,0.0440098,0.638581,2385.24,4813.26,747.005,270565,7.7e+006,1228.57,299.686,0.0440098,0,4152.32,997.766,333.638,5.0048e-008,0.0198377,0.0364969,1.42983e-007,145.236,-0.00101038,5.33533e-005,0.512566,-0.00356881,1.37611e-005,4.16162
170.94,169.946,350000,4.02179e+006,1536.64,278.663,0.0440098,0.638582,2385.21,4813.28,747.007,270564,7.7e+006,1228.56,299.686,0.0440098,0,4152.26,997.764,333.641,5.00465e-008,0.0198372,0.036497,1.42982e-007,145.236,-0.00101036,5.3353e-005,0.512558,-0.00356879,1.37609e-005,4.16157
170.96,169.943,350000,4.02174e+006,1536.64,278.662,0.0440098,0.638583,2385.18,4813.31,747.01,270563,7.7e+006,1228.56,299.686,0.0440098,0,4152.21,997.762,333.644,5.0045e-008,0.0198368,0.036497,1.42982e-007,145.237,-0.00101034,5.33527e-005,0.512551,-0.00356877,1.37607e-005,4.16152
170.98,169.941,350000,4.02169e+006,1536.64,278.662,0.0440098,0.638584,2385.15,4813.33,747.012,270563,7.7e+006,1228.56,299.685,0.0440098,0,4152.15,997.76,333.646,5.00434e-008,0.0198364,0.036497,1.42981e-007,145.237,-0.00101032,5.33524e-005,0.512543,-0.00356876,1.37605e-005,4.16148
171,169.938,350000,4.02164e+006,1536.64,278.661,0.0440098,0.638585,2385.12,4813.35,747.015,270562,7.7e+006,1228.56,299.685,0.0440098,0,4152.1,997.758,333.649,5.00419e-008,0.019836,0.0364971,1.4298e-007,145.238,-0.0010103,5.3352e-005,0.512536,-0.00356874,1.37603e-005,4.16143
171.02,169.935,350000,4.02159e+006,1536.64,278.661,0.0440098,0.638586,2385.09,4813.38,747.017,270561,7.7e+006,1228.55,299.685,0.0440098,0,4152.05,997.756,333.652,5.00404e-008,0.0198355,0.0364971,1.42979e-007,145.238,-0.00101028,5.33517e-005,0.512528,-0.00356872,1.37601e-005,4.16138
171.04,169.933,350000,4.02155e+006,1536.65,278.66,0.0440098,0.638586,2385.06,4813.4,747.02,270561,7.7e+006,1228.55,299.685,0.0440098,0,4151.99,997.754,333.654,5.00388e-008,0.0198351,0.0364972,1.42978e-007,145.238,-0.00101026,5.33514e-005,0.51252,-0.0035687,1.37599e-005,4.16134
171.06,169.93,350000,4.0215e+006,1536.65,278.66,0.0440098,0.638587,2385.03,4813.42,747.022,270560,7.7e+006,1228.55,299.685,0.0440098,0,4151.94,997.752,333.657,5.00373e-008,0.0198347,0.0364972,1.42978e-007,145.239,-0.00101024,5.33511e-005,0.512513,-0.00356868,1.37598e-005,4.16129
171.08,169.928,350000,4.02145e+006,1536.65,278.659,0.0440098,0.638588,2385,4813.44,747.025,270559,7.7e+006,1228.55,299.685,0.0440098,0,4151.88,997.75,333.66,5.00358e-008,0.0198343,0.0364973,1.42977e-007,145.239,-0.00101022,5.33508e-005,0.512505,-0.00356866,1.37596e-005,4.16125
171.1,169.925,350000,4.0214e+006,1536.65,278.659,0.0440098,0.638589,2384.97,4813.47,747.027,270558,7.7e+006,1228.55,299.684,0.0440098,0,4151.83,997.748,333.662,5.00343e-008,0.0198338,0.0364973,1.42976e-007,145.24,-0.0010102,5.33504e-005,0.512498,-0.00356865,1.37594e-005,4.1612
171.12,169.922,350000,4.02135e+006,1536.65,278.658,0.0440098,0.63859,2384.94,4813.49,747.03,270558,7.7e+006,1228.54,299.684,0.0440098,0,4151.78,997.747,333.665,5.00327e-008,0.0198334,0.0364973,1.42975e-007,145.24,-0.00101018,5.33501e-005,0.51249,-0.00356863,1.37592e-005,4.16115
171.14,169.92,350000,4.0213e+006,1536.65,278.658,0.0440098,0.638591,2384.91,4813.51,747.032,270557,7.7e+006,1228.54,299.684,0.0440098,0,4151.72,997.745,333.668,5.00312e-008,0.019833,0.0364974,1.42975e-007,145.241,-0.00101016,5.33498e-005,0.512483,-0.00356861,1.3759e-005,4.16111
171.16,169.917,350000,4.02125e+006,1536.65,278.657,0.0440098,0.638592,2384.89,4813.53,747.035,270556,7.7e+006,1228.54,299.684,0.0440098,0,4151.67,997.743,333.67,5.00297e-008,0.0198325,0.0364974,1.42974e-007,145.241,-0.00101014,5.33495e-005,0.512475,-0.00356859,1.37588e-005,4.16106
